treatment,zip5,unique_key,age,channel_cd,state,canc_month,resp,conv,region,division,cancel_reason_bucket,annual_premium_select,driver_cnt_select,vehicle_cnt_select,polk_flag,pif_own_rent_cd,internet_sale_ind,pif_risk_lvl
HO,73072,1448,,DM,OK,10,0,0,South,West_South_Central,Sold car/Inoperable/Not running (Y),508,1,1,1,O,Y,C
HO,80204,1449,43,DM,CO,4,0,0,West,Mountain,Rate dissatisfaction (Y),599,3,2,1,T,N,B
HO,30241,1450,,DM,GA,6,0,0,South,South_Atlantic,Non-Payment,1881,2,1,1,T,N,C
HO,81401,1451,60,DM,CO,13,0,0,West,Mountain,Non-Payment,1445,1,2,1,O,Y,B
HO,30309,1452,,DM_EM,GA,7,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),926,1,1,1,T,Y,C
HO,17225,1453,28,DM,PA,22,0,0,Northeast,Middle_Atlantic,Non-Payment,2069,1,2,1,T,Y,D
HO,32303,1454,26,DM_EM,FL,14,0,0,South,South_Atlantic,Non-Payment,791,1,1,1,T,N,C
HO,74112,1455,,DM,OK,17,0,0,South,West_South_Central,Other Company (Y),1235,1,1,1,T,Y,C
HO,31024,1456,32,DM_EM,GA,12,0,0,South,South_Atlantic,Non-Payment,1867,1,1,1,T,Y,C
HO,30817,1457,62,DM,GA,7,0,0,South,South_Atlantic,Non-Payment,543,1,1,1,T,Y,C
HO,70769,1458,45,DM,LA,24,0,0,South,West_South_Central,Rate dissatisfaction (Y),1264,2,2,1,O,Y,B
HO,66103,1459,29,DM,KS,7,0,0,Midwest,West_North_Central,No reason given (Y),1006,1,1,1,,,
HO,33064,1460,59,DM,FL,9,0,0,South,South_Atlantic,Non-Payment,595,1,1,1,T,N,C
HO,77384,1461,,DM,TX,16,0,0,South,West_South_Central,Non-Payment,3524,4,2,1,O,Y,C
HO,1585,1462,20,DM,MA,8,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),1110,1,1,1,R,Y,B
HO,75041,1463,,DM,TX,6,0,0,South,West_South_Central,Other Company (Y),1698,1,1,1,R,Y,D
HO,60439,1464,,DM,IL,16,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),907,1,1,1,T,Y,C
HO,32065,1465,,DM,FL,7,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1358,2,2,1,O,Y,B
HO,29414,1466,77,DM,SC,20,0,0,South,South_Atlantic,Non-Payment,3370,2,2,1,O,N,D
HO,43201,1467,31,DM,OH,8,0,0,Midwest,East_North_Central,Other Company (Y),401,1,1,1,O,Y,B
HO,33312,1468,52,DM_EM,FL,20,0,0,South,South_Atlantic,Other Company (Y),690,1,1,1,T,Y,B
HO,30102,1469,28,DM,GA,15,0,0,South,South_Atlantic,Non-Payment,1100,2,1,1,O,Y,C
HO,79533,1470,42,DM,TX,21,0,0,South,West_South_Central,Non-Payment,,,,1,T,N,D
HO,70395,1471,,DM,LA,19,0,0,South,West_South_Central,Other Company (Y),668,2,1,1,,,
HO,99122,1472,30,DM_EM,WA,12,0,0,West,Pacific,Others,1614,1,1,1,T,Y,D
HO,73501,1473,23,DM,OK,16,0,0,South,West_South_Central,Other Company (Y),833,1,1,1,T,N,B
HO,42104,1474,,DM,KY,13,0,0,South,East_South_Central,Sold car/Inoperable/Not running (Y),478,1,1,1,O,N,C
HO,87401,1475,,DM,NM,12,0,0,West,Mountain,Non-Payment,881,1,1,1,T,N,B
HO,30906,1476,38,DM_EM,GA,23,0,0,South,South_Atlantic,Non-Payment,613,1,1,1,T,Y,C
HO,30047,1477,36,DM_EM,GA,23,0,0,South,South_Atlantic,Non-Payment,4719,2,4,1,T,Y,C
HO,95670,1478,37,DM,CA,4,0,0,West,Pacific,Rate dissatisfaction (Y),,,,0,T,Y,B
HO,30126,1479,,DM,GA,19,0,0,South,South_Atlantic,Other Company (Y),1748,1,1,1,O,Y,B
HO,72202,1480,26,DM_EM,AR,14,0,0,South,West_South_Central,Non-Payment,1524,1,1,1,T,Y,C
HO,87031,1481,29,DM,NM,12,0,0,West,Mountain,Other Company (Y),1126,3,2,1,T,N,B
HO,95451,1482,,DM,CA,18,0,0,West,Pacific,Non-Payment,192,1,1,1,T,N,B
HO,32771,1483,33,DM,FL,16,0,0,South,South_Atlantic,Non-Payment,1717,2,1,1,T,Y,D
HO,43130,1484,51,DM,OH,5,0,0,Midwest,East_North_Central,Non-Payment,711,2,2,1,O,Y,C
HO,68105,1485,62,DM,NE,8,0,0,Midwest,West_North_Central,Non-Payment,,,,1,T,Y,B
HO,30217,1486,34,DM_EM,GA,14,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1120,1,1,1,T,Y,C
HO,27576,1487,49,DM,NC,19,0,0,South,South_Atlantic,Non-Payment,2251,2,2,0,,,
HO,35810,1488,71,DM_EM,AL,18,0,0,South,East_South_Central,Non-Payment,1092,4,2,1,O,Y,B
HO,85286,1489,,DM,AZ,5,0,0,West,Mountain,Sold car/Inoperable/Not running (Y),,,,1,T,Y,B
HO,95207,1490,30,DM,CA,5,0,0,West,Pacific,Non-Payment,190,2,1,1,T,Y,D
HO,75104,1491,74,DM,TX,22,0,0,South,West_South_Central,Other Company (Y),1730,2,4,1,O,N,B
HO,80015,1492,25,DM_EM,CO,12,0,0,West,Mountain,Non-Payment,690,1,1,1,T,N,C
HO,55304,1493,46,DM,MN,6,0,0,Midwest,West_North_Central,Others,228,2,1,1,,,
HO,45044,1494,56,DM,OH,8,0,0,Midwest,East_North_Central,Other Company (Y),232,1,3,1,O,Y,B
HO,36420,1495,62,DM_EM,AL,7,0,0,South,East_South_Central,Non-Payment,537,1,1,1,O,Y,B
HO,76001,1496,49,DM,TX,17,0,0,South,West_South_Central,Other Company (Y),1488,2,1,1,O,Y,B
HO,89183,1497,,DM,NV,8,0,0,West,Mountain,Other Company (Y),1046,1,1,1,O,Y,C
HO,53036,1498,38,DM,WI,20,0,0,Midwest,East_North_Central,Others,397,1,1,1,O,Y,B
HO,6067,1499,52,DM,CT,17,0,0,Northeast,New_England,Non-Payment,1248,1,1,1,T,N,D
HO,29624,1500,76,DM,SC,24,0,0,South,South_Atlantic,Others,1362,1,1,1,R,N,C
HO,36303,1501,49,DM_EM,AL,18,0,0,South,East_South_Central,Non-Payment,625,2,1,1,O,Y,C
HO,79601,1502,46,DM_EM,TX,14,0,0,South,West_South_Central,Other Company (Y),1164,2,1,1,T,N,D
HO,33325,1503,50,DM,FL,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1377,2,1,1,O,Y,D
HO,80108,1504,50,DM,CO,5,0,0,West,Mountain,Rate dissatisfaction (Y),1152,1,1,1,T,Y,C
HO,29607,1505,57,DM,SC,6,0,0,South,South_Atlantic,Others,550,1,1,1,O,N,B
HO,43935,1506,32,DM_EM,OH,18,0,0,Midwest,East_North_Central,Non-Payment,323,1,1,1,T,Y,C
HO,65803,1507,71,DM,MO,8,0,0,Midwest,West_North_Central,Non-Payment,451,1,1,1,O,Y,D
HO,30083,1508,32,DM,GA,4,0,0,South,South_Atlantic,Others,1537,1,2,1,O,Y,B
HO,52302,1509,,DM,IA,6,0,0,Midwest,West_North_Central,Sold car/Inoperable/Not running (Y),631,1,1,1,T,Y,B
HO,45056,1510,46,DM,OH,18,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),925,3,3,1,O,Y,B
HO,10458,1511,38,DM,NY,16,0,0,Northeast,Middle_Atlantic,No reason given (Y),2594,3,1,1,T,N,B
HO,71103,1512,31,DM,LA,13,0,0,South,West_South_Central,Rate dissatisfaction (Y),1276,1,2,1,T,Y,C
HO,90404,1513,65,DM,CA,7,0,0,West,Pacific,Non-Payment,353,1,1,1,T,N,B
HO,27597,1514,24,DM,NC,8,0,0,South,South_Atlantic,Other Company (Y),1397,1,1,1,,,
HO,91932,1515,20,DM,CA,6,0,0,West,Pacific,Non-Payment,518,1,1,1,T,Y,D
HO,16301,1516,36,DM,PA,5,0,0,Northeast,Middle_Atlantic,Non-Payment,464,2,2,1,T,Y,B
HO,23607,1517,37,DM,VA,8,0,0,South,South_Atlantic,Non-Payment,1232,1,1,1,T,Y,D
HO,88101,1518,76,DM,NM,5,0,0,West,Mountain,Non-Payment,635,1,2,1,O,Y,C
HO,6437,1519,66,DM,CT,6,0,0,Northeast,New_England,Other Company (Y),1218,2,2,1,O,N,B
HO,27607,1520,,DM,NC,8,0,0,South,South_Atlantic,No reason given (Y),567,2,1,1,R,Y,B
HO,80104,1521,33,DM,CO,13,0,0,West,Mountain,Other Company (Y),781,2,1,1,T,N,B
HO,33637,1522,,DM,FL,5,0,0,South,South_Atlantic,Other Company (Y),3357,1,1,1,T,Y,C
HO,45414,1523,22,DM,OH,10,0,0,Midwest,East_North_Central,Other Company (Y),1489,1,1,1,T,Y,D
HO,77375,1524,39,DM_EM,TX,14,0,0,South,West_South_Central,Non-Payment,3147,3,2,1,T,N,B
HO,85301,1525,28,DM_EM,AZ,18,0,0,West,Mountain,Other Company (Y),,,,1,T,N,C
HO,30084,1526,63,DM,GA,21,0,0,South,South_Atlantic,Other Company (Y),2509,2,3,1,O,N,B
HO,8060,1527,31,DM,NJ,20,0,0,Northeast,Middle_Atlantic,Other Company (Y),2107,2,2,1,T,Y,C
HO,77581,1528,41,DM,TX,11,0,0,South,West_South_Central,Rate dissatisfaction (Y),857,2,2,1,O,Y,B
HO,33619,1529,,DM,FL,6,0,0,South,South_Atlantic,Other Company (Y),1226,1,1,1,T,Y,B
HO,11901,1530,62,DM,NY,5,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),659,1,1,1,O,Y,B
HO,97209,1531,36,DM,OR,20,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),345,1,1,1,T,Y,B
HO,52748,1532,60,DM,IA,24,0,0,Midwest,West_North_Central,Other Company (Y),733,1,1,1,O,N,C
HO,22026,1533,60,DM,VA,16,0,0,South,South_Atlantic,Other Company (Y),1069,2,3,1,T,Y,C
HO,7730,1534,70,DM,NJ,16,0,0,Northeast,Middle_Atlantic,Other Company (Y),501,2,1,1,O,N,B
HO,6705,1535,66,DM_EM,CT,14,0,0,Northeast,New_England,Non-Payment,901,3,1,1,T,Y,D
HO,19116,1536,34,DM,PA,6,0,0,Northeast,Middle_Atlantic,Other Company (Y),1057,2,3,1,O,Y,B
HO,37206,1537,,DM,TN,12,0,0,South,East_South_Central,Rate dissatisfaction (Y),434,2,1,1,R,N,B
HO,19703,1538,57,DM,DE,6,0,0,South,South_Atlantic,Non-Payment,1122,1,1,1,T,N,D
HO,1760,1539,58,DM_EM,MA,7,0,0,Northeast,New_England,Other Company (Y),1623,3,2,1,O,Y,B
HO,78245,1540,21,DM,TX,8,0,0,South,West_South_Central,Rate dissatisfaction (Y),1342,1,1,1,O,Y,D
HO,21229,1541,21,DM,MD,4,0,0,South,South_Atlantic,Non-Payment,2054,1,1,1,T,N,C
HO,25401,1542,56,DM_EM,WV,20,0,0,South,South_Atlantic,Non-Payment,521,2,1,0,T,Y,B
HO,23321,1543,45,DM,VA,9,0,0,South,South_Atlantic,Other Company (Y),629,2,1,1,O,Y,B
HO,78666,1544,35,DM,TX,20,0,0,South,West_South_Central,Non-Payment,456,1,1,1,T,Y,C
HO,2136,1545,36,DM,MA,8,0,0,Northeast,New_England,Non-Payment,2155,2,1,1,T,Y,D
HO,45044,1546,,DM_EM,OH,7,0,0,Midwest,East_North_Central,Non-Payment,637,1,1,1,T,N,D
HO,20706,1547,82,DM,MD,6,0,0,South,South_Atlantic,Others,1171,1,1,1,T,N,C
HO,75090,1548,32,DM,TX,19,0,0,South,West_South_Central,Non-Payment,838,2,2,1,T,N,B
HO,80134,1549,50,DM,CO,13,0,0,West,Mountain,No reason given (Y),2153,1,1,0,T,Y,C
HO,29072,1550,,DM,SC,4,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1172,2,2,1,O,Y,B
HO,94070,1551,27,DM,CA,8,0,0,West,Pacific,No reason given (Y),489,2,1,1,O,Y,B
HO,31647,1552,31,DM_EM,GA,23,0,0,South,South_Atlantic,Others,729,1,1,1,O,Y,B
HO,7928,1553,37,DM,NJ,5,0,0,Northeast,Middle_Atlantic,Other Company (Y),1771,2,4,1,O,Y,B
HO,91737,1554,50,DM_EM,CA,18,0,0,West,Pacific,Non-Payment,452,1,1,1,R,Y,D
HO,1923,1555,32,DM,MA,10,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),2468,1,1,1,,Y,D
HO,33614,1556,33,DM,FL,14,0,0,South,South_Atlantic,Other Company (Y),1960,1,1,1,T,N,C
HO,78744,1557,23,DM,TX,10,0,0,South,West_South_Central,Rate dissatisfaction (Y),,,,0,T,Y,D
HO,91335,1558,37,DM,CA,20,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),664,1,1,1,T,Y,B
HO,53132,1559,60,DM,WI,20,0,0,Midwest,East_North_Central,Other Company (Y),438,2,2,1,O,Y,B
HO,1776,1560,30,DM,MA,10,0,0,Northeast,New_England,Other Company (Y),621,1,1,1,,N,C
HO,14845,1561,,DM_EM,NY,20,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),699,1,1,1,T,Y,C
HO,33434,1562,64,DM_EM,FL,12,0,0,South,South_Atlantic,Other Company (Y),3441,4,3,1,O,N,B
HO,23228,1563,29,DM,VA,22,0,0,South,South_Atlantic,Non-Payment,969,1,2,1,T,Y,C
HO,30034,1564,,DM,GA,10,0,0,South,South_Atlantic,Other Company (Y),464,1,1,1,T,Y,B
HO,15215,1565,31,DM,PA,16,0,0,Northeast,Middle_Atlantic,Others,639,2,2,0,T,N,B
HO,68131,1566,,DM,NE,6,0,0,Midwest,West_North_Central,Other Company (Y),887,1,1,1,T,Y,B
HO,7866,1567,,DM,NJ,8,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),409,1,1,1,O,Y,B
HO,33130,1568,48,DM,FL,20,0,0,South,South_Atlantic,Non-Payment,872,1,1,1,T,N,C
HO,77014,1569,34,DM,TX,5,0,0,South,West_South_Central,Non-Payment,2882,2,2,1,O,Y,D
HO,46845,1570,40,DM_EM,IN,18,0,0,Midwest,East_North_Central,Non-Payment,610,2,2,1,R,Y,B
HO,80214,1571,31,DM,CO,13,0,0,West,Mountain,Rate dissatisfaction (Y),607,1,1,0,O,Y,D
HO,12934,1572,,DM_EM,NY,24,0,0,Northeast,Middle_Atlantic,Other Company (Y),2643,1,1,1,O,N,C
HO,46176,1573,,DM,IN,5,0,0,Midwest,East_North_Central,Other Company (Y),507,1,1,1,T,Y,C
HO,31816,1574,43,DM,GA,8,0,0,South,South_Atlantic,Non-Payment,629,1,1,1,T,N,C
HO,21550,1575,67,DM,MD,23,0,0,South,South_Atlantic,Non-Payment,350,1,1,1,T,Y,B
HO,13838,1576,62,DM,NY,8,0,0,Northeast,Middle_Atlantic,Others,,,,1,T,Y,C
HO,27526,1577,,DM_EM,NC,7,0,0,South,South_Atlantic,Non-Payment,969,2,1,1,,,
HO,78704,1578,40,DM,TX,5,0,0,South,West_South_Central,Non-Payment,,,,1,T,Y,B
HO,8094,1579,43,DM_EM,NJ,20,0,0,Northeast,Middle_Atlantic,Non-Payment,1055,2,1,1,T,Y,D
HO,66203,1580,,DM,KS,16,0,0,Midwest,West_North_Central,Rate dissatisfaction (Y),567,1,1,1,T,Y,B
HO,40241,1581,35,DM,KY,5,0,0,South,East_South_Central,Rate dissatisfaction (Y),1656,2,1,0,T,N,C
HO,20906,1582,,DM,MD,8,0,0,South,South_Atlantic,Other Company (Y),1148,2,1,1,O,N,C
HO,19701,1583,69,DM,DE,16,0,0,South,South_Atlantic,Other Company (Y),1064,2,1,1,O,N,B
HO,22191,1584,52,DM,VA,15,0,0,South,South_Atlantic,Non-Payment,550,3,1,1,T,N,C
HO,99122,1585,40,DM,WA,8,0,0,West,Pacific,Non-Payment,894,1,1,1,T,Y,C
HO,99645,1586,39,DM,AK,13,0,0,West,Pacific,Rate dissatisfaction (Y),781,1,1,1,T,N,B
HO,29743,1587,,DM_EM,SC,7,0,0,South,South_Atlantic,Non-Payment,784,1,1,1,O,Y,D
HO,34714,1588,,DM,FL,20,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1255,2,3,1,T,N,B
HO,33430,1589,,DM,FL,6,0,0,South,South_Atlantic,Non-Payment,3391,1,1,1,T,Y,D
HO,94803,1590,49,DM,CA,18,0,0,West,Pacific,Other Company (Y),841,1,1,1,T,N,B
HO,46574,1591,23,DM,IN,11,0,0,Midwest,East_North_Central,Other Company (Y),1295,1,2,1,T,Y,D
HO,11420,1592,32,DM,NY,18,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),1491,1,1,1,T,Y,C
HO,83835,1593,24,DM,ID,19,0,0,West,Mountain,Non-Payment,725,1,1,1,T,N,D
HO,34428,1594,82,DM,FL,6,0,0,South,South_Atlantic,Other Company (Y),510,1,1,1,O,N,B
HO,95404,1595,,DM,CA,19,0,0,West,Pacific,Non-Payment,281,1,1,1,T,N,D
HO,30214,1596,37,DM,GA,16,0,0,South,South_Atlantic,Non-Payment,771,1,1,1,T,N,D
HO,11423,1597,61,DM,NY,5,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),3483,1,1,1,T,N,C
HO,33510,1598,47,DM,FL,20,0,0,South,South_Atlantic,Non-Payment,1150,1,1,1,O,N,C
HO,1550,1599,56,DM_EM,MA,11,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),596,2,1,1,,N,B
HO,73104,1600,,DM_EM,OK,7,0,0,South,West_South_Central,Non-Payment,973,1,1,1,T,Y,D
HO,78254,1601,32,DM,TX,5,0,0,South,West_South_Central,Rate dissatisfaction (Y),841,1,1,1,T,Y,C
HO,77003,1602,27,DM,TX,8,0,0,South,West_South_Central,Other Company (Y),1574,2,2,1,T,N,C
HO,6117,1603,38,DM,CT,4,0,0,Northeast,New_England,Other Company (Y),1110,2,2,1,T,N,B
HO,60502,1604,63,DM,IL,17,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),463,1,1,1,T,Y,C
HO,30115,1605,33,DM,GA,4,0,0,South,South_Atlantic,Rate dissatisfaction (Y),798,1,1,1,T,Y,B
HO,95407,1606,,DM,CA,6,0,0,West,Pacific,Non-Payment,210,1,1,1,T,Y,B
HO,10548,1607,30,DM_EM,NY,14,0,0,Northeast,Middle_Atlantic,Other Company (Y),635,2,2,1,T,Y,B
HO,32818,1608,65,DM_EM,FL,14,0,0,South,South_Atlantic,Non-Payment,731,1,1,1,O,Y,C
HO,13901,1609,44,DM_EM,NY,24,0,0,Northeast,Middle_Atlantic,Non-Payment,5341,2,2,1,O,Y,D
HO,34746,1610,,DM,FL,13,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1389,2,1,1,T,Y,B
HO,11791,1611,67,DM,NY,22,0,0,Northeast,Middle_Atlantic,Other Company (Y),811,2,1,1,T,N,B
HO,63042,1612,31,DM_EM,MO,24,0,0,Midwest,West_North_Central,Non-Payment,263,1,1,0,T,N,B
HO,60610,1613,35,DM,IL,9,0,0,Midwest,East_North_Central,Other Company (Y),506,1,1,1,T,N,B
HO,34234,1614,53,DM,FL,7,0,0,South,South_Atlantic,Non-Payment,1085,1,2,1,O,N,C
HO,77388,1615,57,DM_EM,TX,20,0,0,South,West_South_Central,Sold car/Inoperable/Not running (Y),648,1,1,1,O,Y,B
HO,77406,1616,40,DM,TX,17,0,0,South,West_South_Central,Other Company (Y),1162,2,2,1,O,Y,B
HO,6418,1617,39,DM,CT,16,0,0,Northeast,New_England,Other Company (Y),1252,1,1,1,T,Y,C
HO,13112,1618,50,DM,NY,18,0,0,Northeast,Middle_Atlantic,Other Company (Y),767,2,1,1,T,N,B
HO,68503,1619,70,DM,NE,7,0,0,Midwest,West_North_Central,Non-Payment,423,1,1,1,T,N,C
HO,78516,1620,81,DM,TX,4,0,0,South,West_South_Central,Other Company (Y),799,1,1,1,O,N,B
HO,38558,1621,60,DM,TN,23,0,0,South,East_South_Central,Other Company (Y),545,2,2,1,R,Y,B
HO,60510,1622,31,DM,IL,16,0,0,Midwest,East_North_Central,Other Company (Y),259,1,1,1,T,Y,B
HO,92887,1623,51,DM,CA,5,0,0,West,Pacific,No reason given (Y),1433,2,2,1,,,
HO,46410,1624,55,DM_EM,IN,23,0,0,Midwest,East_North_Central,Non-Payment,499,2,2,1,O,Y,B
HO,30339,1625,64,DM_EM,GA,18,0,0,South,South_Atlantic,Rate dissatisfaction (Y),3094,4,4,1,O,N,B
HO,21207,1626,49,DM,MD,7,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1228,1,1,1,O,N,C
HO,10952,1627,36,DM,NY,16,0,0,Northeast,Middle_Atlantic,Non-Payment,1141,2,1,1,T,N,C
HO,32409,1628,55,DM,FL,6,0,0,South,South_Atlantic,Others,1150,2,1,1,T,Y,C
HO,80203,1629,32,DM,CO,8,0,0,West,Mountain,Other Company (Y),1050,1,1,1,T,N,D
HO,53590,1630,28,DM,WI,13,0,0,Midwest,East_North_Central,Other Company (Y),652,2,2,1,T,Y,C
HO,27360,1631,,DM,NC,22,0,0,South,South_Atlantic,Non-Payment,616,1,1,1,,,
HO,28326,1632,25,DM_EM,NC,7,0,0,South,South_Atlantic,No reason given (Y),1706,2,1,1,,,
HO,29571,1633,41,DM_EM,SC,23,0,0,South,South_Atlantic,Non-Payment,2837,1,2,1,T,Y,D
HO,31082,1634,39,DM,GA,6,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),1095,1,1,1,T,Y,C
HO,19139,1635,47,DM,PA,22,0,0,Northeast,Middle_Atlantic,Other Company (Y),3399,3,3,1,O,Y,C
HO,63334,1636,30,DM,MO,8,0,0,Midwest,West_North_Central,Non-Payment,272,1,1,1,T,Y,C
HO,89138,1637,24,DM,NV,12,0,0,West,Mountain,Other Company (Y),1642,2,1,1,T,N,D
HO,37756,1638,30,DM,TN,8,0,0,South,East_South_Central,Non-Payment,1421,2,3,1,T,Y,B
HO,11436,1639,54,DM_EM,NY,7,0,0,Northeast,Middle_Atlantic,Other Company (Y),2972,3,2,1,O,N,C
HO,44883,1640,38,DM,OH,19,0,0,Midwest,East_North_Central,Non-Payment,764,1,1,1,T,N,D
HO,78526,1641,36,DM_EM,TX,11,0,0,South,West_South_Central,Other Company (Y),1493,1,1,1,,,
HO,8879,1642,32,DM_EM,NJ,11,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),428,1,1,1,T,Y,C
HO,10924,1643,,DM,NY,22,0,0,Northeast,Middle_Atlantic,Other Company (Y),1060,2,2,1,,Y,B
HO,89129,1644,43,DM,NV,6,0,0,West,Mountain,Other Company (Y),2418,1,1,1,O,Y,C
HO,15217,1645,35,DM,PA,6,0,0,Northeast,Middle_Atlantic,Non-Payment,603,2,1,1,T,Y,C
HO,85207,1646,29,DM,AZ,20,0,0,West,Mountain,Non-Payment,632,1,1,1,T,N,C
HO,92270,1647,50,DM,CA,21,0,0,West,Pacific,No reason given (Y),723,4,1,1,T,Y,D
HO,7029,1648,29,DM,NJ,9,0,0,Northeast,Middle_Atlantic,Non-Payment,1235,1,1,1,T,Y,C
HO,28216,1649,51,DM,NC,6,0,0,South,South_Atlantic,Non-Payment,990,2,1,1,,,
HO,44601,1650,52,DM,OH,21,0,0,Midwest,East_North_Central,Non-Payment,601,2,2,1,O,N,B
HO,40447,1651,59,DM,KY,12,0,0,South,East_South_Central,Other Company (Y),376,3,1,1,O,N,B
HO,22191,1652,32,DM,VA,6,0,0,South,South_Atlantic,Other Company (Y),721,1,1,1,R,N,B
HO,34116,1653,37,DM,FL,16,0,0,South,South_Atlantic,Rate dissatisfaction (Y),809,2,1,1,T,N,C
HO,75035,1654,45,DM,TX,23,0,0,South,West_South_Central,Other Company (Y),1461,2,1,1,O,Y,B
HO,78628,1655,54,DM,TX,6,0,0,South,West_South_Central,Other Company (Y),1642,3,4,1,O,N,B
HO,44240,1656,33,DM,OH,8,0,0,Midwest,East_North_Central,Other Company (Y),380,13,1,1,O,Y,D
HO,34105,1657,,DM,FL,5,0,0,South,South_Atlantic,Non-Payment,495,2,1,1,T,Y,B
HO,20005,1658,29,DM,DC,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),537,1,1,1,T,Y,B
HO,44691,1659,54,DM,OH,14,0,0,Midwest,East_North_Central,Other Company (Y),250,2,1,1,T,Y,B
HO,70360,1660,,DM,LA,21,0,0,South,West_South_Central,Other Company (Y),2284,1,1,1,T,N,D
HO,7083,1661,46,DM,NJ,13,0,0,Northeast,Middle_Atlantic,Other Company (Y),2107,1,2,1,T,Y,B
HO,75052,1662,,DM,TX,19,0,0,South,West_South_Central,Non-Payment,1222,1,1,1,T,Y,C
HO,20748,1663,,DM,MD,16,0,0,South,South_Atlantic,Non-Payment,2138,1,1,1,T,Y,D
HO,40206,1664,65,DM,KY,8,0,0,South,East_South_Central,Non-Payment,1004,2,1,1,T,N,B
HO,30620,1665,35,DM,GA,10,0,0,South,South_Atlantic,Other Company (Y),1140,1,1,1,T,N,C
HO,31313,1666,23,DM,GA,5,0,0,South,South_Atlantic,Other Company (Y),671,1,1,1,T,Y,C
HO,36853,1667,42,DM,AL,8,0,0,South,East_South_Central,Non-Payment,611,1,1,1,O,N,D
HO,90029,1668,,DM_EM,CA,23,0,0,West,Pacific,Rate dissatisfaction (Y),1464,2,1,1,T,N,B
HO,33031,1669,33,DM,FL,8,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1156,2,1,1,T,N,B
HO,80126,1670,37,DM_EM,CO,20,0,0,West,Mountain,Non-Payment,1488,2,2,1,T,Y,B
HO,14591,1671,,DM,NY,6,0,0,Northeast,Middle_Atlantic,Other Company (Y),480,3,1,1,T,N,B
HO,7036,1672,26,DM,NJ,15,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),866,1,1,1,T,Y,C
HO,92867,1673,29,DM_EM,CA,12,0,0,West,Pacific,Other Company (Y),752,2,1,1,T,N,D
HO,30102,1674,48,DM,GA,24,0,0,South,South_Atlantic,Non-Payment,2845,3,3,1,T,Y,B
HO,19050,1675,43,DM,PA,14,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),1919,1,3,1,O,Y,B
HO,11414,1676,58,DM,NY,5,0,0,Northeast,Middle_Atlantic,Non-Payment,854,1,1,1,T,Y,B
HO,92692,1677,57,DM_EM,CA,23,0,0,West,Pacific,Rate dissatisfaction (Y),2141,4,4,1,O,Y,B
HO,29506,1678,36,DM_EM,SC,20,0,0,South,South_Atlantic,Non-Payment,1304,1,1,1,T,N,D
HO,21228,1679,35,DM,MD,14,0,0,South,South_Atlantic,Others,648,1,1,1,T,Y,C
HO,7747,1680,30,DM,NJ,5,0,0,Northeast,Middle_Atlantic,Other Company (Y),2702,4,2,1,T,Y,D
HO,44089,1681,,DM_EM,OH,11,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),635,2,1,1,O,Y,C
HO,75044,1682,32,DM,TX,13,0,0,South,West_South_Central,Rate dissatisfaction (Y),2005,2,2,1,,,
HO,34759,1683,50,DM_EM,FL,24,0,0,South,South_Atlantic,Other Company (Y),1078,2,2,0,,,
HO,46507,1684,61,DM,IN,10,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),1071,3,4,1,,,
HO,46203,1685,30,DM,IN,20,0,0,Midwest,East_North_Central,Non-Payment,562,1,1,0,T,Y,B
HO,26704,1686,34,DM,WV,22,0,0,South,South_Atlantic,Non-Payment,500,2,1,1,T,Y,C
HO,23462,1687,57,DM,VA,23,0,0,South,South_Atlantic,Other Company (Y),591,1,1,1,O,N,C
HO,11385,1688,,DM,NY,13,0,0,Northeast,Middle_Atlantic,Other Company (Y),926,2,1,1,T,N,C
